bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G39013503878055188400100R2,G39013504001002,391354001002,1.0,1.0,1.0,1.0
G39013503878055188400100R3,G39013504001003,391354001003,1.0,1.0,1.0,1.0
G39013503878099999400100R1,G39013504001001,391354001001,1.0,1.0,1.0,1.0
G39013503878099999400100R2,G39013504001002,391354001002,1.0,1.0,1.0,1.0
G39013503878099999400100R3,G39013504001003,391354001003,1.0,1.0,1.0,1.0
G39013503878099999400100R4,G39013504001004,391354001004,1.0,1.0,1.0,1.0
G39013504184682880440100R1,G39013504401001,391354401001,1.0,1.0,1.0,1.0
G39013504184699999440100R1,G39013504401001,391354401001,1.0,1.0,1.0,1.0
G39013504184699999440100R2,G39013504401002,391354401002,1.0,1.0,1.0,1.0
G39013504184699999440100R2,G39013504801003,391354801003,0.0,0.0,0.0,0.0
G39013505154824766410100R1,G39013504101001,391354101001,1.0,1.0,1.0,1.0
G39013505154883804410100R2,G39013504101002,391354101002,1.0,1.0,1.0,1.0
G39013505154899999410100R1,G39013504101001,391354101001,1.0,1.0,1.0,1.0
G39013505154899999410100R2,G39013504101002,391354101002,0.9999319967,0.9999448862,0.999928654,0.9999312441
G39013505154899999410100R2,G39013504201001,391354201001,6.80033e-05,5.51138e-05,7.1346e-05,6.87559e-05
G39013507296411024470100R2,G39013504701021,391354701021,1.0,1.0,1.0,1.0
G39013507296411024470100R3,G39013504701023,391354701023,1.0,1.0,1.0,1.0
G39013507296411024470100R4,G39013504701022,391354701022,1.0,1.0,1.0,1.0
G39013507296499999470100R1,G39013504701012,391354701012,1.0,1.0,1.0,1.0
G39013507296499999470100R2,G39013504701021,391354701021,1.0,1.0,1.0,1.0
G39013507296499999470100R3,G39001700103022,390170103022,4.42699e-05,4.26586e-05,4.11566e-05,2.19908e-05
G39013507296499999470100R3,G39013504701023,391354701023,0.9999557301,0.9999573414,0.9999588434,0.9999780092
G39013507296499999470100R4,G39013504701012,391354701012,0.0,0.0,0.0,0.0
G39013507296499999470100R4,G39013504701022,391354701022,1.0,1.0,1.0,1.0
G39013507799482880430100R1,G39013504301001,391354301001,1.0,1.0,1.0,1.0
G39013507799482880430100R2,G39013504301002,391354301002,1.0,1.0,1.0,1.0
G39013507799499999430100R1,G39013504301001,391354301001,0.999997297,0.9999973817,0.9999968669,0.999995978
G39013507799499999430100R1,G39013504501002,391354501002,2.703e-06,2.6183e-06,3.1331e-06,4.022e-06
G39013507799499999430100R2,G39013504301002,391354301002,1.0,1.0,1.0,1.0
G39013508156499999450100R1,G39013504501001,391354501001,1.0,1.0,1.0,1.0
G39013508156499999450100R2,G39013504301001,391354301001,0.0002125852,0.0001501265,0.0001255077,0.000124806
G39013508156499999450100R2,G39013504501002,391354501002,0.9997874148,0.9998498735,0.9998744923,0.999875194
G39013508156499999450100U1,G39013504501001,391354501001,1.0,1.0,1.0,1.0
G39013508156499999455000R1,G39013504550021,391354550021,1.0,1.0,1.0,1.0
G39013508156499999455000R7,G39013504550011,391354550011,1.0,1.0,1.0,1.0
G39013508156499999455000U1,G39013504550021,391354550021,1.0,1.0,1.0,1.0
G39013508156499999455000U2,G39013504550022,391354550022,1.0,1.0,1.0,1.0
G39013508156499999455000U3,G39013504550024,391354550024,1.0,1.0,1.0,1.0
G39013508156499999455000U7,G39013504550011,391354550011,1.0,1.0,1.0,1.0
G39013700688030114030400R1,G39013700304001,391370304001,1.0,1.0,1.0,1.0
G39013700688099999030400R1,G39013700304001,391370304001,1.0,1.0,1.0,1.0
G39013700688099999030400R2,G39013700304002,391370304002,1.0,1.0,1.0,1.0
G39013703222899999030200R4,G39013700302004,391370302004,1.0,1.0,1.0,1.0
G39013703802499999030700R1,G39013700307001,391370307001,1.0,1.0,1.0,1.0
G39013703802499999030700R2,G39013700307002,391370307002,1.0,1.0,1.0,1.0
G39013703897627818030700R4,G39013700307004,391370307004,1.0,1.0,1.0,1.0
G39013703897699999030700R2,G39013700307002,391370307002,0.9999960284,0.9999955488,0.9999951232,0.9999953052
G39013703897699999030700R2,G39013700307004,391370307004,3.9716e-06,4.4512e-06,4.8768e-06,4.6948e-06
G39013703897699999030700R3,G39013700307003,391370307003,1.0,1.0,1.0,1.0
G39013703897699999030700R4,G39000300140003,390030140003,7.2115e-06,6.6678e-06,5.6512e-06,5.5762e-06
G39013703897699999030700R4,G39013700307004,391370307004,0.9999927885,0.9999933322,0.9999943488,0.9999944238
G39013703897699999030700U4,G39013700307004,391370307004,1.0,1.0,1.0,1.0
G39013704328842602030100R4,G39013700301004,391370301004,0.0,0.0,0.0,0.0
G39013704328883706030100R4,G39013700301004,391370301004,1.0,1.0,1.0,1.0
G39013704328899999030100R1,G39013700301001,391370301001,1.0,1.0,1.0,1.0
G39013704328899999030100R4,G39013700301004,391370301004,1.0,1.0,1.0,1.0
G39013705156218504030200R2,G39013700302002,391370302002,1.0,1.0,1.0,1.0
G39013705156218504030200R3,G39013700302003,391370302003,1.0,1.0,1.0,1.0
G39013705156299999030200R1,G39013700302001,391370302001,1.0,1.0,1.0,1.0
G39013705156299999030200R2,G39013700302002,391370302002,1.0,1.0,1.0,1.0
G39013705156299999030200R3,G39013700302003,391370302003,1.0,1.0,1.0,1.0
G39013705166059052030700R3,G39013700307003,391370307003,1.0,1.0,1.0,1.0
G39013705166099999030700R1,G39013700307001,391370307001,1.0,1.0,1.0,1.0
G39013705166099999030700R3,G39013700307003,391370307003,1.0,1.0,1.0,1.0
G39013705166099999030700R4,G39013700307004,391370307004,1.0,1.0,1.0,1.0
G39013705899630282030300R6,G39013700303006,391370303006,1.0,1.0,1.0,1.0
G39013705899630282030300U6,G39013700303006,391370303006,1.0,1.0,1.0,1.0
G39013705899658982030300R2,G39013700303002,391370303002,1.0,0.0,1.0,1.0
G39013705899658982030300R3,G39013700303003,391370303003,1.0,1.0,1.0,1.0
G39013705899658982030300R5,G39013700303005,391370303005,1.0,1.0,1.0,1.0
G39013705899658982030300U1,G39013700303001,391370303001,1.0,1.0,1.0,1.0
G39013705899658982030300U2,G39013700303002,391370303002,1.0,1.0,1.0,1.0
G39013705899658982030300U3,G39013700303003,391370303003,1.0,1.0,1.0,1.0
G39013705899658982030300U4,G39013700303004,391370303004,1.0,1.0,1.0,1.0
G39013705899658982030300U5,G39013700303005,391370303005,1.0,1.0,1.0,1.0
G39013705899658982030300U6,G39013700303006,391370303006,1.0,1.0,1.0,1.0
G39013705899699999030300R1,G39013700303001,391370303001,1.0,1.0,1.0,1.0
G39013705899699999030300R2,G39013700303002,391370303002,1.0,1.0,1.0,1.0
G39013705899699999030300R3,G39013700303003,391370303003,1.0,1.0,1.0,1.0
G39013705899699999030300R5,G39013700303005,391370303005,1.0,1.0,1.0,1.0
G39013705899699999030300R6,G39013700303006,391370303006,1.0,1.0,1.0,1.0
G39013705899699999030300U2,G39013700303002,391370303002,1.0,1.0,1.0,1.0
G39013705899699999030300U3,G39013700303003,391370303003,1.0,1.0,1.0,1.0
G39013705899699999030300U5,G39013700303005,391370303005,1.0,1.0,1.0,1.0
G39013705899699999030300U6,G39013700303006,391370303006,0.0,0.0,0.0,0.0
G39013705961250358030200R4,G39013700302004,391370302004,1.0,1.0,1.0,1.0
G39013705961299999030200R1,G39013700302001,391370302001,1.0,1.0,1.0,1.0
G39013705961299999030200R4,G39013700302004,391370302004,1.0,1.0,1.0,1.0
G39013706203616266030200R3,G39013700302003,391370302003,1.0,1.0,1.0,1.0
G39013706203622974030200R3,G39013700302003,391370302003,1.0,1.0,1.0,1.0
G39013706203699999030200R3,G39013700302003,391370302003,1.0,1.0,1.0,1.0
G39013706338018014030500R1,G39013700305001,391370305001,1.0,1.0,1.0,1.0
G39013706338018014030500R2,G39013700305002,391370305002,1.0,1.0,1.0,1.0
G39013706338018014030500R3,G39013700305003,391370305003,1.0,1.0,1.0,1.0
G39013706338099999030500R1,G39013700305001,391370305001,1.0,1.0,1.0,1.0
G39013706338099999030500R2,G39013700305002,391370305002,1.0,1.0,1.0,1.0
G39013706338099999030500R3,G39013700305003,391370305003,1.0,1.0,1.0,1.0
G39013706717459738030400R2,G39013700304002,391370304002,1.0,1.0,1.0,1.0
G39013706717459738030400R3,G39013700304003,391370304003,1.0,1.0,1.0,1.0
G39013706717499999030400R2,G39013700304002,391370304002,0.9996330871,0.9995907248,0.9994543921,0.9994743229
G39013706717499999030400R2,G39013700304003,391370304003,0.0003669129,0.0004092752,0.0005456079,0.0005256771
G39013706717499999030400R3,G39013700304003,391370304003,1.0,1.0,1.0,1.0
G39013707520699999030600R1,G39013700306001,391370306001,1.0,1.0,1.0,1.0
G39013707520699999030600R3,G39013700306003,391370306003,1.0,1.0,1.0,1.0
G39013707852639536030600R1,G39013700306001,391370306001,1.0,1.0,1.0,1.0
G39013707852639536030600R2,G39013700306002,391370306002,1.0,1.0,1.0,1.0
G39013707852699999030600R1,G39013700306001,391370306001,1.0,1.0,1.0,1.0
G39013707852699999030600R2,G39013700306002,391370306002,1.0,1.0,1.0,1.0
G39013707945005396030100R1,G39013700301001,391370301001,1.0,1.0,1.0,1.0
G39013707945042602030100R1,G39013700301001,391370301001,0.0,0.0,0.0,0.0
G39013707945042602030100R2,G39013700301002,391370301002,1.0,1.0,1.0,1.0
G39013707945042602030100R3,G39013700301003,391370301003,1.0,1.0,1.0,1.0
G39013707945099999030100R1,G39013700301001,391370301001,1.0,1.0,1.0,1.0
G39013707945099999030100R2,G39013700301002,391370301002,1.0,1.0,1.0,1.0
G39013707945099999030100R3,G39013700301003,391370301003,1.0,1.0,1.0,1.0
G39013900723099999002900R2,G39013900029002,391390029002,1.0,1.0,1.0,1.0
G39013900723099999002900R3,G39013900029003,391390029003,1.0,1.0,1.0,1.0
G39013901064699999002900R2,G39013900029002,391390029002,1.0,1.0,1.0,1.0
G39013901064699999002900R3,G39013900029003,391390029003,1.0,1.0,1.0,1.0
G39013901242072298002800R3,G39013900028003,391390028003,1.0,1.0,1.0,1.0
G39013901242099999002800R1,G39013900028001,391390028001,1.0,1.0,1.0,1.0
G39013901242099999002800R2,G39013900028002,391390028002,1.0,1.0,1.0,1.0
G39013901242099999002800R3,G39013900028003,391390028003,1.0,1.0,1.0,1.0
G39013902840699999001700R9,G39013900017001,391390017001,1.0,1.0,1.0,1.0
G39013902840699999002700R4,G39013900027004,391390027004,1.0,1.0,1.0,1.0
G39013902840699999002700R5,G39013900027005,391390027005,1.0,1.0,1.0,1.0
G39013903803872102002700R1,G39013900027001,391390027001,1.0,1.0,1.0,1.0
G39013903803872102002700R2,G39013900027002,391390027002,0.0,0.0,0.0,0.0
G39013903803872102002700R3,G39013900027003,391390027003,1.0,0.0,1.0,1.0
G39013903803872102002700U1,G39013900027001,391390027001,1.0,1.0,1.0,1.0
G39013903803872102002700U2,G39013900027002,391390027002,1.0,1.0,1.0,1.0
G39013903803872102002700U3,G39013900027003,391390027003,1.0,1.0,1.0,1.0
G39013903803899999002700R1,G39013900027001,391390027001,1.0,1.0,1.0,1.0
G39013903803899999002700R2,G39013900027002,391390027002,1.0,1.0,1.0,1.0
G39013903803899999002700R3,G39013900027003,391390027003,1.0,1.0,1.0,1.0
G39013903803899999002700R4,G39013900027004,391390027004,1.0,1.0,1.0,1.0
G39013903803899999002700R5,G39013900027005,391390027005,1.0,1.0,1.0,1.0
G39013903879405284003001R1,G39013900030011,391390030011,1.0,1.0,1.0,1.0
G39013903879405284003001R2,G39013900030012,391390030012,1.0,1.0,1.0,1.0
G39013903879405284003001R3,G39013900030013,391390030013,1.0,1.0,1.0,1.0
G39013903879499999003001R1,G39013900030011,391390030011,1.0,1.0,1.0,1.0
G39013903879499999003001R2,G39013900030012,391390030012,1.0,1.0,1.0,1.0
G39013903879499999003001R3,G39013900030013,391390030013,1.0,1.0,1.0,1.0
G39013903879499999003001R4,G39013900030014,391390030014,1.0,1.0,1.0,1.0
G39013903879499999003002R1,G39013900030021,391390030021,1.0,0.0,1.0,1.0
G39013903879499999003002R2,G39013900030022,391390030022,1.0,1.0,1.0,1.0
G39013903879499999003002R3,G39013900020004,391390020004,0.0,0.0,0.0,0.0
G39013903879499999003002R3,G39013900030023,391390030023,1.0,1.0,1.0,1.0
G39013904657899999000200U1,G39013900031001,391390031001,1.0,0.0,0.0,0.0
G39013904657899999000800U1,G39013900008001,391390008001,1.0,1.0,1.0,1.0
G39013904657899999000800U2,G39013900008002,391390008002,0.0,0.0,0.0,0.0
G39013904657899999000900U1,G39013900009001,391390009001,0.9999055626,0.9998956757,0.9999068852,0.9999117706
G39013904657899999000900U1,G39013900019002,391390019002,9.44374e-05,0.0001043243,9.31148e-05,8.82294e-05
G39013904657899999000900U2,G39013900009002,391390009002,1.0,1.0,1.0,1.0
G39013904657899999000900U9,G39013900009003,391390009003,1.0,1.0,1.0,1.0
G39013904657899999001000R9,G39013900010003,391390010003,1.0,1.0,1.0,1.0
G39013904657899999001000U1,G39013900010001,391390010001,1.0,1.0,1.0,1.0
G39013904657899999001000U9,G39013900010003,391390010003,1.0,1.0,1.0,1.0
G39013904657899999001200U2,G39013900012002,391390012002,0.9830310778,0.9828382491,0.9885588328,0.9888680535
G39013904657899999001200U2,G39013900023004,391390023004,0.0169689222,0.0171617509,0.0114411672,0.0111319465
G39013904657899999001500R1,G39013900015002,391390015002,1.0,1.0,1.0,1.0
G39013904657899999001500U1,G39013900015002,391390015002,1.0,1.0,1.0,1.0
G39013904657899999001500U2,G39013900015001,391390015001,1.0,1.0,1.0,1.0
G39013904657899999001500U3,G39013900015003,391390015003,1.0,1.0,1.0,1.0
G39013904657899999001600U1,G39013900016001,391390016001,1.0,1.0,1.0,1.0
G39013904657899999001600U2,G39013900016002,391390016002,1.0,1.0,1.0,1.0
G39013904657899999001700R9,G39013900017001,391390017001,1.0,1.0,1.0,1.0
G39013904657899999001700U9,G39013900017001,391390017001,1.0,1.0,1.0,1.0
G39013904657899999001800R9,G39013900018003,391390018003,1.0,1.0,1.0,1.0
G39013904657899999001800U1,G39013900018001,391390018001,1.0,1.0,1.0,1.0
G39013904657899999001800U2,G39013900018002,391390018002,1.0,1.0,1.0,1.0
G39013904657899999001800U9,G39013900018003,391390018003,1.0,1.0,1.0,1.0
G39013904713847138000100U1,G39013900031001,391390031001,1.0,1.0,1.0,1.0
G39013904713847138000200U1,G39013900031001,391390031001,1.0,1.0,1.0,1.0
G39013904713847138000200U1,G39013900031002,391390031002,0.0,0.0,0.0,0.0
G39013904713847138000300U1,G39013900031001,391390031001,1.0,1.0,1.0,1.0
G39013904713847138000300U2,G39013900010001,391390010001,0.0945359931,0.1043771044,0.1108433735,0.1033755274
G39013904713847138000300U2,G39013900031002,391390031002,0.9054640069,0.8956228956,0.8891566265,0.8966244726
G39013904713847138000400U1,G39013900004001,391390004001,1.0,1.0,1.0,1.0
G39013904713847138000400U2,G39013900004002,391390004002,0.9026121038,0.9633589931,0.9719329877,0.9729619355
G39013904713847138000400U2,G39013900010002,391390010002,3.28034e-05,2.77346e-05,4.34135e-05,4.75112e-05
G39013904713847138000400U2,G39013900011001,391390011001,0.0973550929,0.0366132723,0.0280235988,0.0269905533
G39013904713847138000500U1,G39013900005001,391390005001,0.6636661211,0.6276595745,0.6691871456,0.6555555556
G39013904713847138000500U1,G39013900005003,391390005003,0.3363338789,0.3723404255,0.3308128544,0.3444444444
G39013904713847138000500U2,G39013900005002,391390005002,1.0,1.0,1.0,1.0
G39013904713847138000600U1,G39013900006001,391390006001,1.0,1.0,1.0,1.0
G39013904713847138000600U2,G39013900006002,391390006002,1.0,1.0,1.0,1.0
G39013904713847138000700U1,G39013900007001,391390007001,1.0,1.0,1.0,1.0
G39013904713847138000700U2,G39013900007002,391390007002,1.0,1.0,1.0,1.0
G39013904713847138000800U1,G39013900008001,391390008001,1.0,1.0,1.0,1.0
G39013904713847138000800U2,G39013900008002,391390008002,1.0,1.0,1.0,1.0
G39013904713847138000800U3,G39013900008003,391390008003,1.0,1.0,1.0,1.0
G39013904713847138000900U1,G39013900009001,391390009001,1.0,1.0,1.0,1.0
G39013904713847138000900U9,G39013900009003,391390009003,1.0,1.0,1.0,1.0
G39013904713847138001000U1,G39013900010001,391390010001,1.0,1.0,1.0,1.0
G39013904713847138001000U2,G39013900010002,391390010002,1.0,1.0,1.0,1.0
G39013904713847138001000U9,G39013900010003,391390010003,1.0,1.0,1.0,1.0
G39013904713847138001100U1,G39013900011001,391390011001,1.0,1.0,1.0,1.0
G39013904713847138001100U2,G39013900011002,391390011002,1.0,1.0,1.0,1.0
G39013904713847138001200U1,G39013900012001,391390012001,1.0,1.0,1.0,1.0
G39013904713847138001200U2,G39013900012002,391390012002,1.0,1.0,1.0,1.0
G39013904713847138001300U1,G39013900013001,391390013001,1.0,1.0,1.0,1.0
G39013904713847138001300U2,G39013900013002,391390013002,1.0,1.0,1.0,1.0
G39013904713847138001400U1,G39013900014001,391390014001,0.5682330492,0.6070426898,0.5234181957,0.5142022746
G39013904713847138001400U1,G39013900014002,391390014002,0.4311855344,0.3924527648,0.475953107,0.4851946761
G39013904713847138001400U1,G39013900015003,391390015003,0.0005814165,0.0005045453,0.0006286973,0.0006030493
G39013904713847138001500R1,G39013900015002,391390015002,1.0,1.0,1.0,1.0
G39013904713847138001500R1,G39013900023001,391390023001,0.0,0.0,0.0,0.0
G39013904713847138001500U1,G39013900015002,391390015002,0.0,0.0,0.0,0.0
G39013904713847138001500U1,G39013900015003,391390015003,1.0,1.0,1.0,1.0
G39013904713847138001500U2,G39013900015001,391390015001,1.0,1.0,1.0,1.0
G39013904713847138001500U3,G39013900015003,391390015003,1.0,1.0,1.0,1.0
G39013904713847138001600U1,G39013900016001,391390016001,1.0,1.0,1.0,1.0
G39013904713847138001600U2,G39013900016002,391390016002,1.0,1.0,1.0,1.0
G39013904713847138001700R9,G39013900017001,391390017001,1.0,1.0,1.0,1.0
G39013904713847138001700U9,G39013900017001,391390017001,1.0,0.0,0.0,1.0
G39013904713847138001800U2,G39013900018002,391390018002,1.0,1.0,1.0,1.0
G39013904713847138002000R1,G39013900020001,391390020001,1.0,1.0,1.0,1.0
G39013904713847138002101U1,G39013900021011,391390021011,1.0,1.0,1.0,1.0
G39013904713847138002101U2,G39013900021012,391390021012,1.0,1.0,1.0,1.0
G39013904713847138002101U3,G39013900021013,391390021013,1.0,1.0,1.0,1.0
G39013904713847138002101U4,G39013900021014,391390021014,1.0,1.0,1.0,1.0
G39013904713847138002102R2,G39013900021022,391390021022,1.0,1.0,1.0,1.0
G39013904713847138002102R3,G39013900021023,391390021023,0.0,0.0,0.0,0.0
G39013904713847138002102U1,G39013900021021,391390021021,1.0,1.0,1.0,1.0
G39013904713847138002102U2,G39013900021022,391390021022,1.0,1.0,1.0,1.0
G39013904713847138002200U4,G39013900022004,391390022004,1.0,1.0,1.0,1.0
G39013904713847138002300R9,G39013900023001,391390023001,1.0,1.0,1.0,1.0
G39013904713847138002700R4,G39013900027004,391390027004,0.0,0.0,0.0,0.0
G39013904713847138002700R5,G39013900027005,391390027005,1.0,1.0,1.0,1.0
G39013905009299999001900R1,G39013900019001,391390019001,1.0,1.0,1.0,1.0
G39013905009299999001900R3,G39013900019003,391390019003,1.0,1.0,1.0,1.0
G39013905009299999001900R9,G39013900019005,391390019005,1.0,1.0,1.0,1.0
G39013905009299999001900U1,G39013900019001,391390019001,1.0,1.0,1.0,1.0
G39013905009299999001900U2,G39013900019002,391390019002,1.0,1.0,1.0,1.0
G39013905009299999001900U2,G39013900019005,391390019005,0.0,0.0,0.0,0.0
G39013905009299999001900U3,G39013900019003,391390019003,0.0,0.0,0.0,0.0
G39013905009299999001900U4,G39013900019004,391390019004,1.0,1.0,1.0,1.0
G39013905009299999001900U9,G39013900019005,391390019005,1.0,1.0,1.0,1.0
G39013905157645276002000R1,G39013900020001,391390020001,1.0,1.0,1.0,1.0
G39013905157645276002000R2,G39013900020002,391390020002,1.0,1.0,1.0,1.0
G39013905157699999002000R1,G39013900020001,391390020001,1.0,1.0,1.0,1.0
G39013905157699999002000R2,G39013900020002,391390020002,1.0,1.0,1.0,1.0
G39013905157699999002000R3,G39013900020003,391390020003,1.0,1.0,1.0,1.0
G39013905157699999002000R5,G39013900020005,391390020005,1.0,1.0,1.0,1.0
G39013906205099999003001R2,G39013900030012,391390030012,1.0,1.0,1.0,1.0
G39013906205099999003001R4,G39013900030014,391390030014,1.0,1.0,1.0,1.0
