bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G39008700514022,390870514022,G39008700514011,390870514011,0,0,0,0,0,0
G39008700514022,390870514022,G39008700514012,390870514012,0,0,0,0,0,0
G39008700514023,390870514023,G39008700514023,390870514023,1,1,1,1,1,0.998753773833
G39008700514023,390870514023,G39008700514022,390870514022,0,0,0,0,0,0.001246226167
G39008907507001,390897507001,G39008907590001,390897590001,0,0,0,0,0,0
G39008907507001,390897507001,G39008907507001,390897507001,1,1,1,1,1,1
G39008907507001,390897507001,G39008907590002,390897590002,0,0,0,0,0,0
G39008907507002,390897507002,G39008907507002,390897507002,1,1,1,1,1,1
G39008907507003,390897507003,G39008907507003,390897507003,1,1,1,1,1,1
G39008907507004,390897507004,G39008907507004,390897507004,1,1,1,1,1,1
G39008907510001,390897510001,G39008907510001,390897510001,1,1,1,1,1,1
G39008907510002,390897510002,G39008907510002,390897510002,1,1,1,1,1,0.999980174713
G39008907510002,390897510002,G39008907507003,390897507003,0,0,0,0,0,1.9825287e-5
G39008907513001,390897513001,G39008907513001,390897513001,1,1,1,1,1,1
G39008907513002,390897513002,G39008907513002,390897513002,1,1,1,1,1,1
G39008907513003,390897513003,G39008907513003,390897513003,1,1,1,1,1,1
G39008907513004,390897513004,G39008907513004,390897513004,1,1,1,1,1,1
G39008907516001,390897516001,G39008907516001,390897516001,1,1,1,1,1,1
G39008907516002,390897516002,G39008907516002,390897516002,1,1,1,1,1,1
G39008907516003,390897516003,G39008907516003,390897516003,1,1,1,1,1,1
G39008907519001,390897519001,G39008907519001,390897519001,1,1,1,1,1,1
G39008907519002,390897519002,G39008907519002,390897519002,1,1,1,1,1,1
G39008907519003,390897519003,G39008907519003,390897519003,1,1,1,1,1,1
G39008907519004,390897519004,G39008907519004,390897519004,1,1,1,1,1,1
G39008907522001,390897522001,G39008907522001,390897522001,0.998472638144,0.998575067424,0.998471816412,0.998200448053,0.998409986101,0.999262766925
G39008907522001,390897522001,G39008907519001,390897519001,0.001527361856,0.001424932576,0.001528183588,0.001799551947,0.001590013899,3.42558871e-4
G39008907522001,390897522001,G39008907544001,390897544001,0,0,0,0,0,3.94674204e-4
G39008907522002,390897522002,G39008907522002,390897522002,1,1,1,1,1,1
G39008907522003,390897522003,G39008907522003,390897522003,1,1,1,1,1,1
G39008907522004,390897522004,G39008907522004,390897522004,1,1,1,1,1,1
G39008907525001,390897525001,G39008907525001,390897525001,1,1,1,1,1,1
G39008907525002,390897525002,G39008907525002,390897525002,1,1,1,1,1,1
G39008907525003,390897525003,G39008907525003,390897525003,1,1,1,1,1,1
G39008907525004,390897525004,G39008907525004,390897525004,1,1,1,1,1,1
G39008907528001,390897528001,G39008907528011,390897528011,0.998678996037,0.998787878788,0.998727735369,0.998449612403,0.998793727382,0.999653151646
G39008907528001,390897528001,G39008907525004,390897525004,0.001321003963,0.001212121212,0.001272264631,0.001550387597,0.001206272618,3.46848354e-4
G39008907528002,390897528002,G39008907528021,390897528021,0.999048525214,0.998819362456,0.99802955665,1,0.998212689902,0.919404275237
G39008907528002,390897528002,G39008907528012,390897528012,0,0,0,0,0,0.015611035036
G39008907528002,390897528002,G39008907528022,390897528022,9.51474786e-4,0.001180637544,0.00197044335,0,0.001787310098,0.064984689727
G39008907528003,390897528003,G39008907528012,390897528012,0.696275071633,0.690937663698,0.691176470588,0.698198198198,0.681610247027,0.318125512906
G39008907528003,390897528003,G39008907528022,390897528022,0.303724928367,0.309062336302,0.308823529412,0.301801801802,0.318389752973,0.681874487094
G39008907531001,390897531001,G39008907531001,390897531001,1,1,1,1,1,1
G39008907531002,390897531002,G39008907531002,390897531002,1,1,1,1,1,1
G39008907531003,390897531003,G39008907531003,390897531003,1,1,1,1,1,1
G39008907531004,390897531004,G39008907531004,390897531004,1,1,1,1,1,1
G39008907533001,390897533001,G39008907533023,390897533023,0.472824021285,0.545404814004,0.587817258883,0.455621301775,0.603914259087,0.307817264724
G39008907533001,390897533001,G39008907533024,390897533024,0.527175978715,0.454595185996,0.412182741117,0.544378698225,0.396085740913,0.692182735276
G39008907533002,390897533002,G39008907533021,390897533021,1,1,1,1,1,1
G39008907533003,390897533003,G39008907533022,390897533022,1,1,1,1,1,1
G39008907533004,390897533004,G39008907533013,390897533013,0.491849091756,0.5,0.392177589852,0.458158995816,0.378352490421,0.504568292215
G39008907533004,390897533004,G39008907533012,390897533012,0.508150908244,0.5,0.607822410148,0.541841004184,0.621647509579,0.495431707785
G39008907533005,390897533005,G39008907533011,390897533011,1,1,1,1,0.998043052838,0.931169642803
G39008907533005,390897533005,G39008907533023,390897533023,0,0,0,0,0.001956947162,0.068830357197
G39008907536001,390897536001,G39008907536001,390897536001,1,1,1,1,1,1
G39008907536002,390897536002,G39008907536002,390897536002,1,1,1,1,1,1
G39008907539001,390897539001,G39008907539001,390897539001,1,1,1,1,1,1
G39008907539002,390897539002,G39008907539002,390897539002,1,1,1,1,1,1
G39008907539003,390897539003,G39008907539003,390897539003,1,1,1,1,1,1
G39008907541011,390897541011,G39008907541044,390897541044,0.417587117176,0.407425474575,0.378281946676,0.451939776543,0.370717722603,0.400811102922
G39008907541011,390897541011,G39008907541045,390897541045,0,0,0,0,0,4.1428815e-4
G39008907541011,390897541011,G39008907541043,390897541043,0.58241288282400006,0.592574525425,0.621718053324,0.548060223457,0.629282277397,0.598774608927
G39008907541012,390897541012,G39008907541042,390897541042,0.393826417836,0.42613920446,0.443458357616,0.3799374769,0.443571990865,0.499202398867
G39008907541012,390897541012,G39008907541041,390897541041,0.606173582164,0.57386079554,0.556541642384,0.6200625231,0.556428009135,0.500797601133
G39008907541013,390897541013,G39008907541045,390897541045,1,1,1,1,1,1
G39008907541014,390897541014,G39008907541021,390897541021,0.005763823134,0.005566939779,0.005820707288,0.005522597522,0.005753644391,0.002569709943
G39008907541014,390897541014,G39008907541031,390897541031,0.994236176866,0.994433060221,0.994179292712,0.994477402478,0.994246355609,0.997430290057
G39008907541021,390897541021,G39008907541021,390897541021,0.999749194291,0.999748153572,0.999752630528,0.99975892509,0.999735874243,0.999704344108
G39008907541021,390897541021,G39008907547004,390897547004,1.2652994e-5,1.615831e-5,1.6086575e-5,0,3.0904061e-5,1.64705204e-4
G39008907541021,390897541021,G39008907519001,390897519001,2.38152715e-4,2.35688117e-4,2.31282897e-4,2.4107491e-4,2.33221696e-4,1.30950688e-4
G39008907544001,390897544001,G39008907544001,390897544001,0.999997134162,0.999996221516,0.99999616936,0.999994796713,0.999996437122,0.999835056807
G39008907544001,390897544001,G39008907547002,390897547002,0,0,0,0,0,1.54408127e-4
G39008907544001,390897544001,G39008907541021,390897541021,2.865838e-6,3.778484e-6,3.83064e-6,5.203287e-6,3.562878e-6,1.0535067e-5
G39008907544002,390897544002,G39008907544002,390897544002,1,1,1,1,1,1
G39008907544003,390897544003,G39008907544003,390897544003,1,1,1,1,1,1
G39008907544004,390897544004,G39008907544004,390897544004,1,1,1,1,1,1
G39008907547001,390897547001,G39008907547001,390897547001,1,1,1,1,1,1
G39008907547002,390897547002,G39008907547002,390897547002,1,1,1,1,1,1
G39008907547003,390897547003,G39008907547003,390897547003,1,1,1,1,1,1
G39008907547004,390897547004,G39008907547004,390897547004,0.999922300837,0.999913156154,0.999888043426,0.999936811601,0.999892861863,0.999931538255
G39008907547004,390897547004,G39008907541021,390897541021,1.5115835e-5,1.6459129e-5,2.9945409e-5,3.960017e-6,2.764801e-5,2.1235819e-5
G39008907547004,390897547004,G39008907550004,390897550004,6.2583328e-5,7.0384717e-5,8.2011165e-5,5.9228382e-5,7.9490127e-5,4.7225926e-5
G39008907547005,390897547005,G39008907547005,390897547005,0.996630674459,0.997102897322,0.998089628419,0.997404744727,0.998256702044,0.986736303314
G39008907547005,390897547005,G39008300074003,390830074003,0.003369325541,0.002897102678,0.001910371581,0.002595255273,0.001743297956,0.013263696686
G39008907550001,390897550001,G39008907550001,390897550001,1,1,1,1,1,1
G39008907550002,390897550002,G39008907550002,390897550002,1,1,1,1,1,0.999814276726
G39008907550002,390897550002,G39008907547004,390897547004,0,0,0,0,0,1.73316111e-4
G39008907550002,390897550002,G39008907550004,390897550004,0,0,0,0,0,1.2407163e-5
G39008907550003,390897550003,G39008907550003,390897550003,0.998247338472,0.998212891796,0.997711589829,0.998252075077,0.997821560337,0.998287134036
G39008907550003,390897550003,G39008907553011,390897553011,0.001752661528,0.001787108204,0.002288410171,0.001747924923,0.002178439663,0.001712865964
G39008907550004,390897550004,G39008907550004,390897550004,0.999961530154,0.999962072133,0.999962010259,0.999963576922,0.999963726491,0.999845639423
G39008907550004,390897550004,G39008907547004,390897547004,3.8469846e-5,3.7927867e-5,3.7989741e-5,3.6423078e-5,3.6273509e-5,1.54360577e-4
G39008907553001,390897553001,G39008907553021,390897553021,1,1,1,1,1,1
G39008907553002,390897553002,G39008907553023,390897553023,0.462803123716,0.473597359736,0.473849372385,0.475699558174,0.479842674533,0.329092000748
G39008907553002,390897553002,G39008907553022,390897553022,0.53712888021,0.526331141798,0.526076463935,0.524230829182,0.520075990929,0.663614241008
G39008907553002,390897553002,G39008907556011,390897556011,6.7996075e-5,7.1498466e-5,7.416368e-5,6.9612645e-5,8.1334538e-5,0.007293758244
G39008907553003,390897553003,G39008907553011,390897553011,0.99994405291,0.999929204046,0.99992881568,0.999949999119,0.999924328058,0.997575397401
G39008907553003,390897553003,G39008907550003,390897550003,5.594709e-5,7.0795954e-5,7.118432e-5,5.0000881e-5,7.5671942e-5,0.002424602599
G39008907553004,390897553004,G39008907553012,390897553012,1,1,1,1,1,1
G39008907553005,390897553005,G39008907553021,390897553021,1,1,1,1,1,1
G39008907556001,390897556001,G39008907556021,390897556021,0.999974971189,0.999968450273,0.999968926495,0.999959032444,0.999970485739,0.999987415971
G39008907556001,390897556001,G39008907568021,390897568021,2.5028811e-5,3.1549727e-5,3.1073505e-5,4.0967556e-5,2.9514261e-5,1.2584029e-5
G39008907556002,390897556002,G39008907556022,390897556022,0.999419616947,0.999227799228,0.998415213946,1,0.998518518519,0.998839968614
G39008907556002,390897556002,G39008907556021,390897556021,5.80383053e-4,7.72200772e-4,0.001584786054,0,0.001481481481,0.001160031386
G39008907556003,390897556003,G39008907556011,390897556011,0.985440093546,0.983447758433,0.981655861228,0.982884269574,0.982759887944,0.988357354992
G39008907556003,390897556003,G39004900072134,390490072134,4.75306745e-4,4.77773597e-4,5.08133256e-4,5.16997244e-4,5.23855765e-4,4.37538573e-4
G39008907556003,390897556003,G39004900072132,390490072132,2.20826352e-4,2.89148317e-4,2.92145867e-4,3.71552655e-4,2.73804871e-4,0.002450152359
G39008907556003,390897556003,G39008907556012,390897556012,0.013863773357,0.015785319653,0.017543859649,0.016227180527,0.01644245142,0.008754954076
G39008907556004,390897556004,G39008907556012,390897556012,0.970094764122,0.968874740376,0.965321354594,0.969566851929,0.966898826432,0.993992795186
G39008907556004,390897556004,G39004900072111,390490072111,0.028795811518,0.029900332226,0.033482142857,0.029239766082,0.031914893617,0.005353086066
G39008907556004,390897556004,G39008907565001,390897565001,0.00110942436,0.001224927398,0.001196502549,0.001193381989,0.001186279951,6.54118748e-4
G39008907559001,390897559001,G39008907556012,390897556012,3.6427172e-5,3.4824294e-5,3.038231e-5,3.7093683e-5,3.403129e-5,2.81312385e-4
G39008907559001,390897559001,G39008907559011,390897559011,0.345942328519,0.390412017,0.380772628983,0.365227703825,0.3857405317,0.82028736094
G39008907559001,390897559001,G39008907559012,390897559012,0.24038461374,0.220927608538,0.222059584764,0.230504880806,0.22119528518,0.045053876601
G39008907559001,390897559001,G39008907559013,390897559013,0.413613700412,0.388597842835,0.397114178168,0.404205607477,0.393007836046,0.134368660687
G39008907559001,390897559001,G39004900073983,390490073983,2.2930158e-5,2.7707333e-5,2.3225775e-5,2.471421e-5,2.2315784e-5,5.200821e-6
G39008907559001,390897559001,G39004900073981,390490073981,0,0,0,0,0,3.588566e-6
G39008907559002,390897559002,G39008907559011,390897559011,0.028887523049,0.026484751204,0.021452145215,0.019108280255,0.021739130435,0.010929609944
G39008907559002,390897559002,G39008907559013,390897559013,0.048555623848,0.048956661316,0.056105610561,0.03821656051,0.05900621118,0.016410653704
G39008907559002,390897559002,G39008907559021,390897559021,0.922556853104,0.92455858748,0.922442244224,0.942675159236,0.919254658385,0.972187069158
G39008907559002,390897559002,G39004900073022,390490073022,0,0,0,0,0,4.72667194e-4
G39008907559003,390897559003,G39008907559022,390897559022,1,1,1,1,1,1
G39008907562011,390897562011,G39008907562011,390897562011,1,1,1,1,1,1
G39008907562021,390897562021,G39008907562043,390897562043,0.442896935933,0.46035015448,0.492401215805,0.438320209974,0.505253104107,0.489476624632
G39008907562021,390897562021,G39008907562032,390897562032,0.557103064067,0.53964984552,0.507598784195,0.561679790026,0.494746895893,0.510523375368
G39008907562022,390897562022,G39008907562041,390897562041,1,1,1,1,1,1
G39008907562023,390897562023,G39008907562042,390897562042,1,1,1,1,1,1
G39008907562024,390897562024,G39008907562043,390897562043,0.198448610213,0.189794091316,0.172945205479,0.197247706422,0.174474959612,0.215918381811
G39008907562024,390897562024,G39008907562031,390897562031,0.801551389787,0.810205908684,0.827054794521,0.802752293578,0.825525040388,0.784081618189
G39008907565001,390897565001,G39008907565001,390897565001,1,1,1,1,1,1
G39008907565002,390897565002,G39008907565001,390897565001,0,0,0,0,0,1.6730034e-4
G39008907565002,390897565002,G39008907565002,390897565002,1,1,1,1,1,0.99983269966
G39008907568001,390897568001,G39008907568021,390897568021,1,1,1,1,1,1
G39008907568002,390897568002,G39008907568011,390897568011,0.346962632478,0.358249115531,0.365102295659,0.321737146373,0.380465852575,0.14481926574
G39008907568002,390897568002,G39008907568012,390897568012,0.653015831217,0.641724245075,0.634870445426,0.678234563162,0.619502651008,0.854819526821
G39008907568002,390897568002,G39008907565001,390897565001,0,0,0,0,0,9.7836557e-5
G39008907568002,390897568002,G39008907568032,390897568032,0,0,0,0,0,2.56591944e-4
G39008907568002,390897568002,G39008907565002,390897565002,2.1536305e-5,2.6639394e-5,2.7258914e-5,2.8290465e-5,3.1496417e-5,6.778937e-6
G39008907568003,390897568003,G39008907568031,390897568031,0.575085663239,0.592451731756,0.570966635438,0.584895539385,0.562873133649,0.486561242288
G39008907568003,390897568003,G39008907568021,390897568021,0.001424095699,7.48502994e-4,7.69230769e-4,9.34579439e-4,7.42390497e-4,1.35254632e-4
G39008907568003,390897568003,G39008907568032,390897568032,0.423490241062,0.40679976525,0.428264133793,0.414169881176,0.436384475854,0.51330350308
G39008907571001,390897571001,G39008907571001,390897571001,1,1,1,1,1,1
G39008907571002,390897571002,G39008907571002,390897571002,0.634201954397,0.627927146574,0.624094202899,0.645833333333,0.614718614719,0.485770148666
G39008907571002,390897571002,G39008907571003,390897571003,0.365798045603,0.372072853426,0.37590579710100003,0.354166666667,0.385281385281,0.514229851334
G39008907574001,390897574001,G39008907574013,390897574013,0.47367194781,0.472786885246,0.500947567909,0.472527472527,0.497900419916,0.172675264109
