,region_id,size_rank,region_name,region_type,state_name,date,price_cut_perc_median,price_cut_perc_mean,sales_count_nowcast,mean_days_upto_close,pct_sold_below_list,pct_sold_above_list,median_sale_to_list_ratio,median_sale_price,median_list_price,mean_days_pending,new_pending_count,new_listings_count,invt_for_sale,zori_calc,zhvi,year,state,est_num_sold_below_list
4651,394807,46,"Louisville, KY",msa,KY,2022-09-30,0.031183961,0.03615386229,1639.0,37.0,0.4111101936,0.3446183596,1.0,241971,256600.0,20.0,1292.0,1765,3727,1295.623257,245775.3315,2022,26,673.8096073104
4652,394816,88,"Madison, WI",msa,WI,2022-09-30,0.03506491785,0.0394429046,686.0,38.0,0.23637558,0.6546900801,1.022367919,352048,368083.0,23.0,300.0,740,1954,1362.966682,377777.1315,2022,27,162.15364788
4653,394843,67,"McAllen, TX",msa,TX,2022-09-30,0.03521175409,0.04199869621,291.0,30.0,0.5193410042,0.277240956,0.9903372046,211340,246500.0,51.0,330.0,542,1986,1158.943942,171361.1021,2022,6,151.12823222219998
4654,394849,44,"Memphis, TN",msa,TN,2022-09-30,0.03071977354,0.03686904438,1595.0,32.0,0.3802093074,0.4101393396,1.0,257950,271600.0,28.0,980.0,1629,4299,1465.130216,234574.2832,2022,23,606.433845303
4655,394856,8,"Miami, FL",msa,FL,2022-09-30,0.03517320679,0.04030771254,6607.0,42.0,0.5238707754,0.2908669741,0.9921078762,411495,546300.0,34.0,6732.0,10088,31767,2775.767152,446500.2485,2022,14,3461.2142130678003
4656,394862,41,"Milwaukee, WI",msa,WI,2022-09-30,0.03814008248,0.04238228625,1731.0,28.0,0.26493792,0.6425275127,1.025301209,277910,283233.0,34.0,514.0,1769,5132,1253.02774,308993.3913,2022,27,458.60753952
4657,394865,16,"Minneapolis, MN",msa,MN,2022-09-30,0.03229331786,0.03552406426,4667.0,39.0,0.2770870488,0.5341100333,1.00704816,350541,359967.0,29.0,3944.0,4897,11240,1637.960215,374701.284,2022,28,1293.1652567496
4658,394902,37,"Nashville, TN",msa,TN,2022-09-30,0.02831930359,0.03345787657,2862.0,35.0,0.4274593083,0.3413695578,0.9977272727,425991,493633.0,24.0,2405.0,3283,7850,1905.265789,450372.261,2022,23,1223.3885403546
4659,394908,68,"New Haven, CT",msa,CT,2022-09-30,0.04116649992,0.04587965018,893.0,49.0,0.286211818,0.6145704014,1.015036437,298283,321583.0,22.0,816.0,903,1965,1940.727104,333338.1124,2022,13,255.58715347400002
4660,394910,47,"New Orleans, LA",msa,LA,2022-09-30,0.034847901,0.03935787367,1082.0,38.0,0.5510653662,0.2321127387,0.9899521117,260968,311167.0,34.0,817.0,1392,4417,1669.198551,246656.4064,2022,9,596.2527262284
4661,394913,1,"New York, NY",msa,NY,2022-09-30,0.03888254092,0.04363854891,14744.0,65.0,0.3227408333,0.5577640301,1.008975256,553436,599663.0,53.0,11888.0,15921,60262,3238.05405,592212.1658,2022,2,4758.490846175199
4662,394931,87,"Ogden, UT",msa,UT,2022-09-30,0.02604145462,0.02958205813,695.0,28.0,0.432298883,0.3122286113,1.0,447127,489133.0,30.0,686.0,1055,2855,1747.115851,503969.9292,2022,29,300.447723685
4663,394935,42,"Oklahoma City, OK",msa,OK,2022-09-30,0.02724103635,0.03250505063,1903.0,37.0,0.336634007,0.442087602,1.000123503,234808,271667.0,22.0,1752.0,2178,5292,1325.280854,223564.4057,2022,30,640.614515321
4664,394938,59,"Omaha, NE",msa,NE,2022-09-30,0.0334895823,0.0379881888,984.0,37.0,0.3029867881,0.4591011097,1.003921569,259568,271633.0,18.0,1055.0,1203,2242,1253.645323,275686.1662,2022,31,298.1389994904
4665,394943,22,"Orlando, FL",msa,FL,2022-09-30,0.02608303587,0.03025999106,2604.0,38.0,0.4412871542,0.3464613813,0.9972836484,383748,424000.0,25.0,3015.0,4038,10614,2034.057534,390418.0948,2022,14,1149.1117495367998
4666,394952,71,"Oxnard, CA",msa,CA,2022-09-30,0.02803484234,0.03181033142,624.0,30.0,0.4513566899,0.396184929,0.9983518747,793253,858300.0,28.0,596.0,693,1796,2964.557548,838864.7595,2022,7,281.6465744976
4667,394974,7,"Philadelphia, PA",msa,PA,2022-09-30,0.03421739995,0.03925302955,6848.0,53.0,0.3078841021,0.5191501173,1.004398438,318786,311600.0,25.0,5707.0,6711,16359,1825.799483,331307.3907,2022,4,2108.3903311808
4668,394976,11,"Phoenix, AZ",msa,AZ,2022-09-30,0.02478815262,0.02798987769,5364.0,27.0,0.5122512535,0.2322054417,0.9941228076,459863,489975.0,37.0,3590.0,8070,24756,1916.196044,470874.9088,2022,32,2747.715723774
4669,394982,27,"Pittsburgh, PA",msa,PA,2022-09-30,0.04320281914,0.04988942408,2416.0,46.0,0.4307884938,0.3948396907,0.9986731426,212194,211633.0,27.0,2266.0,2783,7216,1390.377624,201964.2882,2022,4,1040.7850010208
4670,394998,25,"Portland, OR",msa,OR,2022-09-30,0.03057369136,0.0343210002,2801.0,30.0,0.3765761993,0.3977708602,1.0,535590,556300.0,28.0,2754.0,3411,8908,1820.755752,564516.0812,2022,33,1054.7899342393
4671,395005,39,"Providence, RI",msa,RI,2022-09-30,0.03702071499,0.04288343868,1428.0,44.0,0.2886029195,0.6004557372,1.010849506,391451,439933.0,25.0,1272.0,1545,3457,1921.375296,440699.5912,2022,34,412.124969046
4672,395006,92,"Provo, UT",msa,UT,2022-09-30,0.02557193581,0.02882032359,548.0,27.0,0.4837968263,0.2953410422,0.9970323001,509141,544967.0,35.0,610.0,881,2718,1803.235006,555938.2128,2022,29,265.1206608124
4673,395012,43,"Raleigh, NC",msa,NC,2022-09-30,0.02716697912,0.02998029141,1553.0,35.0,0.3553628145,0.4867597725,1.006410256,418133,433333.0,21.0,1518.0,1895,3944,1750.822446,447835.0,2022,16,551.8784509185
4674,395022,45,"Richmond, VA",msa,VA,2022-09-30,0.03140987329,0.03485403038,2785.0,37.0,0.2333020535,0.5850035856,1.010458259,335120,331625.0,17.0,1461.0,1644,3053,1572.318297,345132.6438,2022,35,649.7462189975
4675,395025,13,"Riverside, CA",msa,CA,2022-09-30,0.02916687766,0.03338295779,3890.0,31.0,0.3903304076,0.4362269389,1.000000556,539339,570833.0,35.0,3763.0,5210,15739,2544.853961,572753.2467,2022,7,1518.385285564
4676,395031,52,"Rochester, NY",msa,NY,2022-09-30,0.0522905526,0.0593146709,1219.0,54.0,0.1642527193,0.7600138732,1.080740665,203768,196231.0,17.0,1065.0,1175,2275,1424.008171,226940.1707,2022,2,200.2240648267
4677,395045,26,"Sacramento, CA",msa,CA,2022-09-30,0.02942874119,0.03300518686,2124.0,27.0,0.4547175352,0.3703402501,0.9983215813,553690,594967.0,33.0,2180.0,2709,7517,2269.791327,595842.6958,2022,7,965.8200447648001
4678,395053,48,"Salt Lake City, UT",msa,UT,2022-09-30,0.02578206183,0.0292972345,1043.0,26.0,0.4647736732,0.3132787533,0.9981610128,521234,563333.0,27.0,1093.0,1567,3897,1721.78575,555703.4189,2022,29,484.7589411476
4679,395055,24,"San Antonio, TX",msa,TX,2022-09-30,0.0272290148,0.03239311602,2616.0,31.0,0.4226610584,0.3552265804,0.9988882197,318716,351633.0,27.0,2469.0,3460,9156,1506.90332,301084.8181,2022,6,1105.6813287744
4680,395056,17,"San Diego, CA",msa,CA,2022-09-30,0.03081210223,0.03470003059,2246.0,27.0,0.4482277541,0.4017099919,0.9988531208,796137,858333.0,29.0,2246.0,2717,7053,2995.75179,889529.6956,2022,7,1006.7195357086
4681,395057,12,"San Francisco, CA",msa,CA,2022-09-30,0.0411282015,0.04623815037,3070.0,26.0,0.3853736385,0.5161823559,1.003908619,1068968,1027667.0,31.0,2636.0,3691,9262,3128.9967,1190744.523,2022,7,1183.097070195
4682,395059,36,"San Jose, CA",msa,CA,2022-09-30,0.04244742232,0.04671103448,1171.0,30.0,0.5486227299,0.3458699771,0.9916508456,1361961,1364333.0,35.0,431.0,1211,2925,3317.37581,,2022,7,642.4372167129001
4683,395078,15,"Seattle, WA",msa,WA,2022-09-30,0.03553020739,0.03898431135,4006.0,29.0,0.4317556086,0.3079697293,1.0,664344,724958.0,27.0,4078.0,4912,11850,2202.561151,728230.3746,2022,36,1729.6129680516
4684,395115,85,"Springfield, MA",msa,MA,2022-09-30,0.03558629237,0.04092237986,659.0,46.0,0.238994886,0.6755472003,1.027140961,288517,324633.0,23.0,438.0,680,1518,1694.807366,323203.7536,2022,12,157.49762987399998
4685,395121,21,"St. Louis, MO",msa,MO,2022-09-30,0.03667482787,0.04355942683,3522.0,39.0,0.2967105203,0.5465658599,1.007624129,235379,226633.0,18.0,3310.0,3782,7699,1321.536658,234902.2813,2022,22,1045.0144524966
4686,395134,77,"Stockton, CA",msa,CA,2022-09-30,0.02950703124,0.03292820524,518.0,29.0,0.4642160013,0.3766169394,0.9976521164,511686,578483.0,33.0,481.0,642,1867,2452.392614,546867.4826,2022,7,240.46388867340002
4687,395143,91,"Syracuse, NY",msa,NY,2022-09-30,0.04805248466,0.0546398542,677.0,64.0,0.2221630442,0.6897832158,1.039269374,193468,200950.0,20.0,603.0,658,1452,1407.233467,202070.687,2022,2,150.4043809234
4688,395148,18,"Tampa, FL",msa,FL,2022-09-30,0.02785586799,0.03212209052,3421.0,38.0,0.4619442145,0.337002797,0.9964912281,366055,412867.0,24.0,4084.0,5445,13984,2047.253968,381439.6704,2022,14,1580.3111578045
4689,395160,93,"Toledo, OH",msa,OH,2022-09-30,0.04483112014,0.05148276872,555.0,39.0,0.3466808324,0.5144844519,1.003611219,158543,170033.0,20.0,736.0,856,1796,1191.013001,175215.3455,2022,1,192.40786198200001
4690,395167,54,"Tucson, AZ",msa,AZ,2022-09-30,0.02730340693,0.03077089279,1138.0,32.0,0.4215076581,0.3077500911,0.9993543544,343225,366667.0,25.0,1066.0,1433,3364,1573.321562,344427.6156,2022,32,479.6757149178
4691,395169,56,"Tulsa, OK",msa,OK,2022-09-30,0.03143920511,0.03842108046,1285.0,38.0,0.3579846866,0.42436177,1.0,232397,278797.0,23.0,1222.0,1566,3785,1309.911621,217634.9829,2022,30,460.010322281
4692,395194,38,"Virginia Beach, VA",msa,VA,2022-09-30,0.0254577596,0.03006273668,2398.0,28.0,0.2051564827,0.5080608408,1.003701397,300423,315000.0,29.0,2236.0,2585,6231,1601.224852,326099.7826,2022,35,491.9652455146
4693,395209,6,"Washington, DC",msa,VA,2022-09-30,0.02754972662,0.03079767095,6421.0,37.0,0.3280822776,0.4193742989,1.000000333,493228,523300.0,24.0,6072.0,7210,16432,2249.348902,545346.075,2022,37,2106.6163044696
4694,395224,94,"Wichita, KS",msa,KS,2022-09-30,0.03444428068,0.0396980809,187.0,35.0,0.2968574968,0.5067311915,1.007399267,206067,218333.0,17.0,701.0,787,1500,961.5861523,198049.2327,2022,38,55.5123519016
4695,395235,89,"Winston, NC",msa,NC,2022-09-30,0.03548358421,0.0413621235,888.0,36.0,0.345129053,0.537559531,1.004878941,239068,277300.0,22.0,768.0,913,1987,1608.620404,242308.0143,2022,16,306.474599064
4696,395238,58,"Worcester, MA",msa,MA,2022-09-30,0.03731112167,0.04129817766,1122.0,47.0,0.2489248208,0.6346385097,1.018427009,387346,424933.0,19.0,691.0,1059,2189,1915.384903,415662.1985,2022,12,279.2936489376
4697,753899,2,"Los Angeles, CA",msa,CA,2022-09-30,0.03293012928,0.03703969758,6428.0,30.0,0.3946838334,0.4779987319,1.002119772,860181,901667.0,32.0,6280.0,8076,22400,2908.246704,924158.0383,2022,7,2537.0276810952
4698,753906,73,"North Port, FL",msa,FL,2022-09-30,0.03221853613,0.03654717836,1019.0,39.0,0.5555720038,0.2467858317,0.989713358,458501,539317.0,29.0,1257.0,1580,4604,2330.79635,474848.0192,2022,14,566.1278718722001
4699,753924,55,"Urban Honolulu, HI",msa,HI,2022-09-30,0.03322548595,0.03826403659,707.0,39.0,0.4051735245,0.3606877972,1.0,710537,791667.0,35.0,738.0,915,2683,2637.68771,890422.129,2022,39,286.4576818215
4701,394304,83,"Akron, OH",msa,OH,2022-10-31,0.04290993032,0.05047062743,660.0,36.0,0.3763592468,0.463233422,1.000133387,185614,179967.0,21.0,781.0,928,2014,1146.79811,202827.738,2022,1,248.397102888
4702,394308,64,"Albany, NY",msa,NY,2022-10-31,0.04173742996,0.04833218066,389.0,66.0,0.3117680057,0.5801616029,1.011252115,314808,296000.0,28.0,788.0,883,2519,1516.271062,295910.6878,2022,2,121.2777542173
4703,394312,62,"Albuquerque, NM",msa,NM,2022-10-31,0.02631314278,0.02963399236,795.0,36.0,0.4225095894,0.3281742986,1.0,318048,356333.0,24.0,850.0,939,2229,1486.554561,313743.1413,2022,3,335.895123573
4704,394318,70,"Allentown, PA",msa,PA,2022-10-31,0.04007008124,0.04372785667,966.0,45.0,0.3075363877,0.5076917704,1.000141904,280441,304633.0,27.0,764.0,875,2161,1726.00152,298845.0527,2022,4,297.0801505182
4705,394347,9,"Atlanta, GA",msa,GA,2022-10-31,0.02735705569,0.03235164836,6626.0,32.0,0.4377789401,0.340191769,1.0,367709,376600.0,32.0,6413.0,8029,24318,1925.538,378352.4593,2022,5,2900.7232571026
4706,394355,29,"Austin, TX",msa,TX,2022-10-31,0.03176676229,0.03649063859,1686.0,28.0,0.6172275683,0.1803613889,0.9843889075,503912,540000.0,54.0,1129.0,3017,12433,1892.397152,522033.6595,2022,6,1040.6456801538
4707,394357,63,"Bakersfield, CA",msa,CA,2022-10-31,0.02867524114,0.0338172697,707.0,34.0,0.4330040286,0.3350872159,1.0,334476,375293.0,35.0,662.0,845,2696,1719.691175,339712.5942,2022,7,306.1338482202
4708,394358,20,"Baltimore, MD",msa,MD,2022-10-31,0.03239053532,0.03702156008,3168.0,49.0,0.3024436885,0.4533599067,1.000070198,342576,334933.0,24.0,2698.0,3029,7285,1767.655168,354775.4878,2022,8,958.141605168
4709,394367,66,"Baton Rouge, LA",msa,LA,2022-10-31,0.02810447751,0.03348978981,644.0,34.0,0.4747325348,0.2152793745,1.0,239180,273300.0,31.0,601.0,762,2358,1401.861379,220503.3029,2022,9,305.7277524112
4710,394388,51,"Birmingham, AL",msa,AL,2022-10-31,0.03260167003,0.03955011854,1184.0,34.0,0.4070591748,0.3916290965,1.0,264823,274250.0,28.0,1141.0,1486,4262,1400.684596,242654.4503,2022,10,481.95806296319995
4711,394399,79,"Boise City, ID",msa,ID,2022-10-31,0.03060679766,0.03484209879,768.0,29.0,0.6187293481,0.1347320446,0.9854881693,465467,515967.0,43.0,786.0,997,3781,1848.531219,495433.9537,2022,11,475.1841393408
4712,394404,10,"Boston, MA",msa,MA,2022-10-31,0.03581629237,0.04009289655,3840.0,46.0,0.343874823,0.5486386886,1.004291187,610711,691000.0,25.0,2982.0,4536,10396,2905.058374,642403.6971,2022,12,1320.47932032
4713,394415,60,"Bridgeport, CT",msa,CT,2022-10-31,0.04231291982,0.04722729088,941.0,50.0,0.3830831438,0.4836829266,1.003044204,541388,617967.0,33.0,842.0,909,2662,2753.2364,558246.1653,2022,13,360.4812383158
4714,394425,50,"Buffalo, NY",msa,NY,2022-10-31,0.04467268068,0.05202732522,1093.0,66.0,0.2337428501,0.6950333361,1.047069776,223909,219333.0,25.0,934.0,1018,2366,1251.612097,244129.2472,2022,2,255.4809351593
4715,394440,78,"Cape Coral, FL",msa,FL,2022-10-31,0.0372710131,0.04717021514,1299.0,39.0,0.6406526083,0.1534374573,0.9789476005,344210,156167.0,47.0,1525.0,2289,11557,2150.136616,398183.1239,2022,14,832.2077381817
4716,394457,75,"Charleston, SC",msa,SC,2022-10-31,0.02378159543,0.02724612262,1139.0,44.0,0.4522638304,0.2676631364,0.9977977093,402791,453150.0,28.0,924.0,1151,3105,1887.617927,411937.6734,2022,15,515.1285028256
4717,394458,23,"Charlotte, NC",msa,NC,2022-10-31,0.02724444301,0.03175722857,2859.0,35.0,0.4878931595,0.3383210089,0.9957150809,368716,378083.0,28.0,2808.0,3319,8689,1797.521942,378592.3036,2022,16,1394.8865430105
4718,394463,3,"Chicago, IL",msa,IL,2022-10-31,0.030615518,0.03486912504,8048.0,48.0,0.4803095688,0.3669264848,0.9970364881,287236,314967.0,33.0,8157.0,10046,30798,1960.832101,296084.753,2022,17,3865.5314097023997
4719,394466,28,"Cincinnati, OH",msa,OH,2022-10-31,0.03623568267,0.0418310884,2266.0,42.0,0.40624287,0.4070917142,1.0,242284,259667.0,18.0,2200.0,2536,5216,1464.352732,262919.3381,2022,1,920.54634342
4720,394475,35,"Cleveland, OH",msa,OH,2022-10-31,0.03968573523,0.04591544812,1834.0,39.0,0.4010590918,0.442920339,1.000208333,197012,199300.0,22.0,2190.0,2516,6166,1377.785885,211283.0044,2022,1,735.5423743612
4721,394484,80,"Colorado Springs, CO",msa,CO,2022-10-31,0.0229384468,0.02610617501,1049.0,33.0,0.4373239538,0.2588111366,1.0,447481,474783.0,33.0,731.0,1258,3490,1816.427322,476133.4991,2022,18,458.7528275362
4722,394486,72,"Columbia, SC",msa,SC,2022-10-31,0.03022860771,0.03544613473,974.0,38.0,0.4317192312,0.3715133978,0.9960433045,243551,274967.0,31.0,47.0,981,2226,1418.944173,232609.2498,2022,15,420.4945311888
4723,394492,32,"Columbus, OH",msa,OH,2022-10-31,0.02875653594,0.03359787816,1745.0,38.0,0.3500077653,0.4855519327,1.00288937,277351,299900.0,17.0,2175.0,2478,5058,1478.532051,299722.6707,2022,1,610.7635504485
4724,394514,4,"Dallas, TX",msa,TX,2022-10-31,0.02579117738,0.02978694213,5986.0,30.0,0.4811876621,0.3188044335,0.997029763,391818,419000.0,29.0,6556.0,8174,22445,1809.828868,386801.5908,2022,6,2880.3893453306
4725,394528,90,"Deltona, FL",msa,FL,2022-10-31,0.02889631382,0.03326705806,1039.0,39.0,0.5885019795,0.1980468563,0.9857807826,345033,379933.0,37.0,892.0,1298,4425,1886.127171,352449.1338,2022,14,611.4535567005
4726,394530,19,"Denver, CO",msa,CO,2022-10-31,0.0253154588,0.02841233158,2992.0,32.0,0.4890790691,0.2602086464,0.997159412,587404,611667.0,31.0,3197.0,3917,10743,2013.874284,603636.1615,2022,18,1463.3245747472
4727,394531,84,"Des Moines, IA",msa,IA,2022-10-31,0.02794085643,0.03185999533,848.0,42.0,0.4721316559,0.2962993663,0.9976209323,245016,278333.0,29.0,797.0,980,2560,1210.148215,264305.8636,2022,19,400.36764420320003
4728,394532,14,"Detroit, MI",msa,MI,2022-10-31,0.03873730064,0.04494450425,5328.0,39.0,0.4314897096,0.4017269841,1.0,237501,239633.0,29.0,4669.0,5682,15776,1395.004174,238052.4291,2022,20,2298.9771727488
4729,394549,95,"Durham, NC",msa,NC,2022-10-31,0.02781378208,0.0321970222,583.0,35.0,0.4212938805,0.4154746308,0.9984120134,389449,404333.0,28.0,543.0,645,1629,1694.962899,409116.1937,2022,16,245.6143323315
4730,394561,69,"El Paso, TX",msa,TX,2022-10-31,0.03106041843,0.03627351448,536.0,40.0,0.300169407,0.469778765,1.0010601,225908,258482.0,26.0,221.0,768,1703,1493.842257,198593.9625,2022,6,160.890802152
4731,394602,152,"Fort Collins, CO",msa,CO,2022-10-31,0.02482417957,0.02778464233,407.0,33.0,0.4304645479,0.3099886114,1.0,540872,589667.0,44.0,122.0,479,1605,1860.43729,557873.8113,2022,18,175.1990709953
4732,394619,57,"Fresno, CA",msa,CA,2022-10-31,0.02768904599,0.03207737618,585.0,31.0,0.4351699376,0.3592850452,1.0,385459,421633.0,31.0,606.0,741,2150,1938.658706,386333.1006,2022,7,254.574413496
4733,394640,53,"Grand Rapids, MI",msa,MI,2022-10-31,0.03539137632,0.03929021493,1392.0,37.0,0.3687572295,0.46749663,1.000132078,285334,306267.0,20.0,1150.0,1246,2593,1485.788272,303503.0009,2022,20,513.310063464
4734,394648,76,"Greensboro, NC",msa,NC,2022-10-31,0.03166344099,0.03925752252,832.0,35.0,0.3726495289,0.4890592871,1.000071335,235170,283300.0,24.0,773.0,891,2043,1454.270266,229459.2365,2022,16,310.04440804480004
4735,394653,61,"Greenville, SC",msa,SC,2022-10-31,0.02956247163,0.03506972573,989.0,37.0,0.4318508436,0.3338950497,1.0,297313,323082.0,23.0,904.0,1085,2686,1511.802684,276779.0992,2022,15,427.10048432039997
4736,394669,49,"Hartford, CT",msa,CT,2022-10-31,0.0400160064,0.04485942051,1235.0,45.0,0.2599506169,0.6368955567,1.019368034,297164,319600.0,20.0,1122.0,1138,2342,1717.47605,322286.7168,2022,13,321.0390118715
4737,394692,5,"Houston, TX",msa,TX,2022-10-31,0.02823457796,0.03255057865,5329.0,31.0,0.542829719,0.2500693669,0.9918270775,323151,352997.0,36.0,5685.0,7335,23545,1641.532198,311575.5574,2022,6,2892.739572551
4738,394705,34,"Indianapolis, IN",msa,IN,2022-10-31,0.03093662821,0.03560018168,2393.0,40.0,0.4224489544,0.3517409314,1.0,265899,271983.0,21.0,2496.0,2966,6678,1502.016464,271496.4039,2022,21,1010.9203478792
4739,394714,40,"Jacksonville, FL",msa,FL,2022-10-31,0.02575531013,0.02980231795,1934.0,39.0,0.5449771159,0.2161614704,0.9917775394,355335,382967.0,32.0,1686.0,2464,7631,1757.919265,368899.8805,2022,14,1053.9857421506
4740,394735,31,"Kansas City, MO",msa,MO,2022-10-31,0.03353920551,0.03869986529,2328.0,35.0,0.3671407313,0.4245834942,1.0,290969,273442.0,19.0,2396.0,2762,5839,1379.567216,287250.3105,2022,22,854.7036224664
4741,394753,65,"Knoxville, TN",msa,TN,2022-10-31,0.03120606696,0.03740077982,1050.0,37.0,0.4527511298,0.3363880437,0.9972404277,301881,357133.0,24.0,979.0,1136,2888,1669.748648,309481.2348,2022,23,475.38868629
4742,394766,82,"Lakeland, FL",msa,FL,2022-10-31,0.02678361997,0.0314032994,816.0,40.0,0.4831467096,0.2793095305,0.996031746,311373,350133.0,30.0,783.0,1150,3516,1876.670206,318758.6442,2022,14,394.2477150336
4743,394775,30,"Las Vegas, NV",msa,NV,2022-10-31,0.02572537101,0.02910405309,2010.0,30.0,0.5882323308,0.1847059143,0.9891982623,411514,450666.0,44.0,2308.0,3526,13871,1791.558136,426557.2485,2022,24,1182.346984908
4744,394798,81,"Little Rock, AR",msa,AR,2022-10-31,0.03497999567,0.04060995233,801.0,31.0,0.3804639098,0.3793213316,1.0,220122,241667.0,34.0,453.0,929,2804,1165.151496,196310.0831,2022,25,304.7515917498
4745,394807,46,"Louisville, KY",msa,KY,2022-10-31,0.03055253866,0.03572784045,1480.0,37.0,0.4616491555,0.2925560089,0.9987077764,245332,253300.0,22.0,1180.0,1590,3615,1301.09049,245278.7526,2022,26,683.24075014
4746,394816,88,"Madison, WI",msa,WI,2022-10-31,0.03506461482,0.03961505064,535.0,36.0,0.3180541701,0.5501887171,1.007754141,346880,364450.0,26.0,272.0,636,1844,1375.657373,376826.7067,2022,27,170.15898100349997
4747,394843,67,"McAllen, TX",msa,TX,2022-10-31,0.03420272233,0.04050067774,284.0,29.0,0.5646120364,0.2462011267,0.9859655729,209332,248167.0,52.0,315.0,508,2065,1167.071435,171997.5267,2022,6,160.3498183376
4748,394849,44,"Memphis, TN",msa,TN,2022-10-31,0.02991386439,0.03586964474,1263.0,31.0,0.4174909289,0.3557563024,1.0,256305,269933.0,30.0,859.0,1479,4223,1466.173269,234588.1957,2022,23,527.2910432007
4749,394856,8,"Miami, FL",msa,FL,2022-10-31,0.03411090351,0.03931619996,6517.0,42.0,0.5811119105,0.2327248582,0.9853051552,414694,545967.0,39.0,6329.0,9437,32323,2792.135976,447529.7367,2022,14,3787.1063207285
4750,394862,41,"Milwaukee, WI",msa,WI,2022-10-31,0.03706546989,0.04176278672,1370.0,27.0,0.3461665209,0.547134473,1.007535796,276567,278233.0,38.0,471.0,1526,4730,1256.265688,308295.6784,2022,27,474.248133633
4751,394865,16,"Minneapolis, MN",msa,MN,2022-10-31,0.03176054599,0.03500388077,3965.0,38.0,0.3402831448,0.4522514875,1.000103715,346955,354933.0,33.0,3535.0,4217,10852,1642.008347,372667.1403,2022,28,1349.222669132
4752,394902,37,"Nashville, TN",msa,TN,2022-10-31,0.02694768197,0.03210287661,2521.0,35.0,0.506796667,0.2496056772,0.9940642691,418724,488333.0,30.0,2132.0,2819,7931,1911.231237,447572.324,2022,23,1277.6343975070001
4753,394908,68,"New Haven, CT",msa,CT,2022-10-31,0.04010302067,0.04472503766,788.0,48.0,0.3302895731,0.5512662446,1.006174456,297207,319700.0,23.0,743.0,819,1900,1956.77419,332957.8656,2022,13,260.26818360280004
4754,394910,47,"New Orleans, LA",msa,LA,2022-10-31,0.03493700506,0.03958416948,983.0,37.0,0.6065635342,0.1866153064,0.9826661372,263299,307667.0,40.0,764.0,1296,4566,1664.665,244751.0823,2022,9,596.2519541186
4755,394913,1,"New York, NY",msa,NY,2022-10-31,0.03858724501,0.04347742126,13409.0,62.0,0.3717171548,0.5047826061,1.003237123,544778,606333.0,57.0,11262.0,14454,58241,3250.097441,590061.1608,2022,2,4984.3553287132
4756,394931,87,"Ogden, UT",msa,UT,2022-10-31,0.02631394568,0.03011808936,536.0,27.0,0.4907105623,0.246517383,0.9976470588,442185,482467.0,37.0,617.0,892,2900,1760.420711,498217.2946,2022,29,263.0208613928
4757,394935,42,"Oklahoma City, OK",msa,OK,2022-10-31,0.02662988279,0.03160252617,1726.0,37.0,0.3912835559,0.3683348068,1.0,238531,275000.0,26.0,1574.0,1925,5213,1328.608667,224162.7023,2022,30,675.3554174834001
4758,394938,59,"Omaha, NE",msa,NE,2022-10-31,0.03351937013,0.03763317394,827.0,36.0,0.3435736002,0.3944123539,1.0,260671,268267.0,18.0,935.0,1091,2146,1262.293324,275052.6482,2022,31,284.1353673654
4759,394943,22,"Orlando, FL",msa,FL,2022-10-31,0.02599370031,0.03004587458,2823.0,38.0,0.5197889865,0.2616715997,0.9929880372,380429,422000.0,31.0,2686.0,3525,10523,2039.717469,389882.19,2022,14,1467.3643088895
4760,394952,71,"Oxnard, CA",msa,CA,2022-10-31,0.02752930949,0.03110211551,526.0,31.0,0.5186371266,0.3253905419,0.9957116635,781280,849967.0,33.0,522.0,576,1683,2969.70592,831342.6682,2022,7,272.8031285916
4761,394974,7,"Philadelphia, PA",msa,PA,2022-10-31,0.03398769581,0.03914514475,6047.0,51.0,0.345250791,0.4688581393,1.000111148,317993,308233.0,27.0,5259.0,6164,16002,1828.683158,331050.8025,2022,4,2087.731533177
4762,394976,11,"Phoenix, AZ",msa,AZ,2022-10-31,0.02427980728,0.02772742141,4531.0,27.0,0.5823135973,0.1729575517,0.9893395057,454648,481666.0,46.0,3446.0,7013,25163,1915.48449,464925.1943,2022,32,2638.4629093662998
4763,394982,27,"Pittsburgh, PA",msa,PA,2022-10-31,0.04208682211,0.04902193183,2153.0,45.0,0.4845742447,0.3298614282,0.9953719382,210799,204967.0,29.0,2106.0,2526,7197,1395.074035,201338.0302,2022,4,1043.2883488391
4764,394998,25,"Portland, OR",msa,OR,2022-10-31,0.02986931346,0.03383175899,2372.0,30.0,0.4339217752,0.3318960567,1.0,530516,548300.0,33.0,2470.0,2826,8548,1825.700825,559825.5443,2022,33,1029.2624507744001
4765,395005,39,"Providence, RI",msa,RI,2022-10-31,0.03625412956,0.0421782069,1273.0,43.0,0.3472355326,0.528424902,1.002515318,393574,436567.0,26.0,1131.0,1378,3306,1934.522753,438904.6441,2022,34,442.0308329998
4766,395006,92,"Provo, UT",msa,UT,2022-10-31,0.02557430681,0.02909350495,419.0,27.0,0.5534373808,0.2297266516,0.9937802675,504530,534967.0,42.0,545.0,740,2699,1804.221039,549817.4188,2022,29,231.89026255520002
